query_id	doc_id	doc_score
17      	1169  	0.659    
17      	1293  	0.659    
17      	1311  	0.659    
17      	1320  	0.659    
17      	1333  	0.659    
17      	1345  	0.659    
17      	1362  	0.659    
17      	118   	0.658    
17      	651   	0.658    
17      	1182  	0.658    
17      	27    	0.652    
17      	85    	0.652    
17      	304   	0.652    
17      	556   	0.652    
17      	667   	0.652    
17      	1295  	0.644    
17      	469   	0.635    
17      	1074  	0.635    
17      	456   	0.623    
17      	370   	0.616    
17      	289   	0.611    
17      	296   	0.611    
17      	332   	0.607    
17      	666   	0.604    
17      	967   	0.604    
17      	43    	0.602    
17      	79    	0.602    
17      	359   	0.602    
17      	438   	0.602    
17      	473   	0.602    
17      	492   	0.602    
17      	580   	0.602    
17      	605   	0.602    
17      	670   	0.602    
17      	718   	0.602    
17      	962   	0.602    
17      	1065  	0.602    
17      	1111  	0.602    
17      	1140  	0.602    
17      	1161  	0.602    
17      	1305  	0.602    
17      	145   	0.595    
17      	157   	0.595    
17      	159   	0.595    
17      	274   	0.595    
17      	322   	0.595    
17      	347   	0.595    
17      	391   	0.595    
17      	444   	0.595    
17      	533   	0.595    
17      	570   	0.595    
17      	1014  	0.595    
17      	134   	0.594    
17      	569   	0.594    
17      	626   	0.594    
17      	966   	0.594    
17      	541   	0.586    
17      	294   	0.577    
17      	1151  	0.577    
17      	1231  	0.577    
17      	1262  	0.577    
17      	1391  	0.574    
17      	26    	0.565    
17      	98    	0.565    
17      	115   	0.565    
17      	144   	0.565    
17      	365   	0.565    
17      	385   	0.565    
17      	398   	0.565    
17      	590   	0.565    
17      	785   	0.565    
17      	818   	0.565    
17      	1296  	0.558    
17      	892   	0.547    
17      	1330  	0.547    
17      	211   	0.545    
17      	1394  	0.545    
17      	28    	0.536    
17      	656   	0.536    
17      	706   	0.536    
17      	1080  	0.536    
17      	536   	0.535    
17      	1106  	0.535    
17      	305   	0.527    
17      	388   	0.527    
17      	34    	0.52     
17      	1181  	0.52     
17      	216   	0.516    
17      	375   	0.509    
17      	379   	0.509    
17      	69    	0.506    
17      	119   	0.506    
17      	252   	0.506    
17      	295   	0.506    
17      	307   	0.506    
17      	501   	0.506    
17      	508   	0.506    
17      	547   	0.506    
17      	689   	0.506    
17      	943   	0.506    
17      	1303  	0.506    
17      	1318  	0.506    
17      	19    	0.47     
17      	356   	0.47     
17      	465   	0.47     
17      	495   	0.47     
17      	690   	0.47     
17      	719   	0.47     
17      	1268  	0.47     
17      	105   	0.45     
17      	328   	0.45     
17      	423   	0.45     
17      	557   	0.45     
17      	661   	0.45     
17      	1238  	0.45     
17      	17    	0.438    
17      	37    	0.438    
17      	317   	0.429    
17      	979   	0.429    
17      	1194  	0.429    
17      	657   	0.421    
17      	84    	0.415    
17      	3     	0.0      
17      	16    	0.0      
17      	21    	0.0      
17      	22    	0.0      
17      	38    	0.0      
17      	39    	0.0      
17      	45    	0.0      
17      	48    	0.0      
17      	50    	0.0      
17      	53    	0.0      
17      	54    	0.0      
17      	55    	0.0      
17      	58    	0.0      
17      	62    	0.0      
17      	63    	0.0      
17      	64    	0.0      
17      	70    	0.0      
17      	74    	0.0      
17      	96    	0.0      
17      	102   	0.0      
17      	103   	0.0      
17      	109   	0.0      
17      	116   	0.0      
17      	120   	0.0      
17      	121   	0.0      
17      	123   	0.0      
17      	125   	0.0      
17      	132   	0.0      
17      	135   	0.0      
17      	138   	0.0      
17      	147   	0.0      
17      	150   	0.0      
17      	152   	0.0      
17      	165   	0.0      
17      	166   	0.0      
17      	169   	0.0      
17      	170   	0.0      
17      	175   	0.0      
17      	180   	0.0      
17      	182   	0.0      
17      	183   	0.0      
17      	184   	0.0      
17      	187   	0.0      
17      	189   	0.0      
17      	190   	0.0      
17      	191   	0.0      
17      	193   	0.0      
17      	198   	0.0      
17      	203   	0.0      
17      	213   	0.0      
17      	214   	0.0      
17      	222   	0.0      
17      	224   	0.0      
17      	227   	0.0      
17      	236   	0.0      
17      	237   	0.0      
17      	241   	0.0      
17      	243   	0.0      
17      	258   	0.0      
17      	265   	0.0      
17      	267   	0.0      
17      	280   	0.0      
17      	287   	0.0      
17      	288   	0.0      
17      	299   	0.0      
17      	303   	0.0      
17      	306   	0.0      
17      	308   	0.0      
17      	310   	0.0      
17      	311   	0.0      
17      	313   	0.0      
17      	324   	0.0      
17      	325   	0.0      
17      	327   	0.0      
17      	333   	0.0      
17      	334   	0.0      
17      	335   	0.0      
17      	340   	0.0      
17      	341   	0.0      
17      	348   	0.0      
17      	352   	0.0      
17      	358   	0.0      
17      	361   	0.0      
17      	371   	0.0      
17      	377   	0.0      
17      	378   	0.0      
17      	381   	0.0      
17      	382   	0.0      
17      	383   	0.0      
17      	386   	0.0      
17      	387   	0.0      
17      	393   	0.0      
17      	394   	0.0      
17      	402   	0.0      
17      	407   	0.0      
17      	415   	0.0      
17      	420   	0.0      
17      	430   	0.0      
17      	439   	0.0      
17      	450   	0.0      
17      	457   	0.0      
17      	459   	0.0      
17      	460   	0.0      
17      	461   	0.0      
17      	464   	0.0      
17      	466   	0.0      
17      	470   	0.0      
17      	475   	0.0      
17      	477   	0.0      
17      	481   	0.0      
17      	483   	0.0      
17      	485   	0.0      
17      	488   	0.0      
17      	489   	0.0      
17      	490   	0.0      
17      	491   	0.0      
17      	496   	0.0      
17      	503   	0.0      
17      	507   	0.0      
17      	511   	0.0      
17      	514   	0.0      
17      	521   	0.0      
17      	525   	0.0      
17      	529   	0.0      
17      	534   	0.0      
17      	538   	0.0      
17      	539   	0.0      
17      	545   	0.0      
17      	549   	0.0      
17      	550   	0.0      
17      	560   	0.0      
17      	564   	0.0      
17      	565   	0.0      
17      	567   	0.0      
17      	589   	0.0      
17      	591   	0.0      
17      	592   	0.0      
17      	600   	0.0      
17      	602   	0.0      
17      	603   	0.0      
17      	604   	0.0      
17      	606   	0.0      
17      	608   	0.0      
17      	612   	0.0      
17      	623   	0.0      
17      	629   	0.0      
17      	630   	0.0      
17      	632   	0.0      
17      	633   	0.0      
17      	634   	0.0      
17      	635   	0.0      
17      	646   	0.0      
17      	659   	0.0      
17      	663   	0.0      
17      	668   	0.0      
17      	675   	0.0      
17      	680   	0.0      
17      	683   	0.0      
17      	686   	0.0      
17      	691   	0.0      
17      	692   	0.0      
17      	693   	0.0      
17      	697   	0.0      
17      	699   	0.0      
17      	704   	0.0      
17      	754   	0.0      
17      	767   	0.0      
17      	770   	0.0      
17      	774   	0.0      
17      	781   	0.0      
17      	784   	0.0      
17      	789   	0.0      
17      	793   	0.0      
17      	794   	0.0      
17      	795   	0.0      
17      	800   	0.0      
17      	817   	0.0      
17      	820   	0.0      
17      	825   	0.0      
17      	856   	0.0      
17      	857   	0.0      
17      	873   	0.0      
17      	895   	0.0      
17      	900   	0.0      
17      	902   	0.0      
17      	906   	0.0      
17      	915   	0.0      
17      	942   	0.0      
17      	945   	0.0      
17      	949   	0.0      
17      	959   	0.0      
17      	965   	0.0      
17      	974   	0.0      
17      	984   	0.0      
17      	985   	0.0      
17      	996   	0.0      
17      	1003  	0.0      
17      	1009  	0.0      
17      	1010  	0.0      
17      	1024  	0.0      
17      	1064  	0.0      
17      	1073  	0.0      
17      	1078  	0.0      
17      	1084  	0.0      
17      	1085  	0.0      
17      	1086  	0.0      
17      	1107  	0.0      
17      	1110  	0.0      
17      	1128  	0.0      
17      	1139  	0.0      
17      	1141  	0.0      
17      	1142  	0.0      
17      	1143  	0.0      
17      	1144  	0.0      
17      	1156  	0.0      
17      	1158  	0.0      
17      	1164  	0.0      
17      	1165  	0.0      
17      	1166  	0.0      
17      	1186  	0.0      
17      	1187  	0.0      
17      	1189  	0.0      
17      	1200  	0.0      
17      	1203  	0.0      
17      	1204  	0.0      
17      	1205  	0.0      
17      	1216  	0.0      
17      	1227  	0.0      
17      	1228  	0.0      
17      	1230  	0.0      
17      	1232  	0.0      
17      	1234  	0.0      
17      	1236  	0.0      
17      	1237  	0.0      
17      	1244  	0.0      
17      	1252  	0.0      
17      	1254  	0.0      
17      	1256  	0.0      
17      	1260  	0.0      
17      	1264  	0.0      
17      	1266  	0.0      
17      	1267  	0.0      
17      	1269  	0.0      
17      	1270  	0.0      
17      	1275  	0.0      
17      	1278  	0.0      
17      	1282  	0.0      
17      	1284  	0.0      
17      	1287  	0.0      
17      	1288  	0.0      
17      	1306  	0.0      
17      	1307  	0.0      
17      	1313  	0.0      
17      	1315  	0.0      
17      	1321  	0.0      
17      	1322  	0.0      
17      	1323  	0.0      
17      	1324  	0.0      
17      	1325  	0.0      
17      	1326  	0.0      
17      	1332  	0.0      
17      	1334  	0.0      
17      	1343  	0.0      
17      	1353  	0.0      
17      	1365  	0.0      
17      	1367  	0.0      
17      	1371  	0.0      
17      	1382  	0.0      
17      	1385  	0.0      
17      	1386  	0.0      
18      	927   	3.8      
18      	197   	3.793    
18      	234   	3.676    
18      	225   	3.628    
18      	498   	3.516    
18      	124   	3.497    
18      	801   	3.406    
18      	248   	3.38     
18      	1352  	3.372    
18      	1104  	3.299    
18      	56    	3.29     
18      	433   	3.216    
18      	232   	3.2      
18      	947   	3.156    
18      	69    	3.145    
18      	122   	3.121    
18      	360   	3.083    
18      	373   	3.047    
18      	1005  	3.037    
18      	441   	2.975    
18      	717   	2.949    
18      	1114  	2.936    
18      	1231  	2.917    
18      	1259  	2.89     
18      	57    	2.849    
18      	1192  	2.849    
18      	421   	2.829    
18      	688   	2.827    
18      	25    	2.813    
18      	231   	2.813    
18      	1304  	2.802    
18      	946   	2.749    
18      	572   	2.736    
18      	988   	2.697    
18      	541   	2.636    
18      	1218  	2.616    
18      	354   	2.6      
18      	443   	2.576    
18      	492   	2.57     
18      	1262  	2.524    
18      	1006  	2.521    
18      	196   	2.495    
18      	662   	2.488    
18      	815   	2.485    
18      	58    	2.482    
18      	1307  	2.466    
18      	435   	2.452    
18      	189   	2.451    
18      	1108  	2.43     
18      	1277  	2.421    
18      	567   	2.413    
18      	1310  	2.406    
18      	1351  	2.378    
18      	993   	2.375    
18      	1350  	2.35     
18      	154   	2.325    
18      	1214  	2.325    
18      	924   	2.324    
18      	712   	2.31     
18      	106   	2.301    
18      	1204  	2.283    
18      	704   	2.241    
18      	999   	2.241    
18      	484   	2.236    
18      	1339  	2.227    
18      	1179  	2.226    
18      	12    	2.212    
18      	174   	2.202    
18      	1301  	2.202    
18      	1347  	2.198    
18      	70    	2.191    
18      	694   	2.181    
18      	901   	2.165    
18      	494   	2.152    
18      	19    	2.148    
18      	553   	2.148    
18      	48    	2.144    
18      	192   	2.144    
18      	636   	2.141    
18      	1112  	2.138    
18      	423   	2.137    
18      	1193  	2.132    
18      	522   	2.128    
18      	673   	2.127    
18      	713   	2.124    
18      	1115  	2.124    
18      	1     	2.118    
18      	922   	2.118    
18      	1147  	2.115    
18      	907   	2.114    
18      	434   	2.112    
18      	802   	2.102    
18      	1224  	2.099    
18      	1040  	2.098    
18      	468   	2.096    
18      	277   	2.095    
18      	1212  	2.093    
18      	1263  	2.089    
18      	1309  	2.08     
18      	814   	2.076    
18      	1229  	2.066    
18      	179   	2.061    
18      	173   	2.05     
18      	1393  	2.044    
18      	1201  	2.042    
18      	709   	2.036    
18      	27    	2.033    
18      	329   	2.033    
18      	1000  	2.03     
18      	698   	2.022    
18      	1188  	2.02     
18      	193   	2.018    
18      	1186  	2.003    
18      	279   	1.999    
18      	808   	1.999    
18      	1149  	1.999    
18      	195   	1.997    
18      	1381  	1.994    
18      	1184  	1.99     
18      	520   	1.986    
18      	363   	1.977    
18      	32    	1.976    
18      	188   	1.968    
18      	205   	1.966    
18      	1213  	1.965    
18      	439   	1.952    
18      	973   	1.952    
18      	1248  	1.949    
18      	992   	1.946    
18      	1077  	1.945    
18      	803   	1.931    
18      	711   	1.925    
18      	469   	1.921    
18      	410   	1.911    
18      	273   	1.905    
18      	1209  	1.904    
18      	414   	1.897    
18      	1292  	1.897    
18      	695   	1.89     
18      	312   	1.884    
18      	693   	1.877    
18      	142   	1.869    
18      	420   	1.869    
18      	790   	1.869    
18      	1064  	1.852    
18      	17    	1.85     
18      	292   	1.846    
18      	1205  	1.846    
18      	1336  	1.835    
18      	972   	1.827    
18      	1355  	1.827    
18      	1363  	1.815    
18      	1145  	1.811    
18      	233   	1.807    
18      	384   	1.798    
18      	1332  	1.794    
18      	638   	1.781    
18      	708   	1.781    
18      	849   	1.781    
18      	1343  	1.774    
18      	1051  	1.773    
18      	1001  	1.77     
18      	1117  	1.755    
18      	164   	1.751    
18      	1043  	1.739    
18      	291   	1.732    
18      	1124  	1.72     
18      	753   	1.719    
18      	96    	1.716    
18      	528   	1.707    
18      	230   	1.704    
18      	123   	1.701    
18      	125   	1.689    
18      	792   	1.689    
18      	1303  	1.684    
18      	1075  	1.678    
18      	809   	1.654    
18      	146   	1.651    
18      	1319  	1.641    
18      	259   	1.64     
18      	326   	1.64     
18      	714   	1.64     
18      	1154  	1.64     
18      	1074  	1.636    
18      	626   	1.631    
18      	97    	1.63     
18      	1243  	1.629    
18      	1349  	1.622    
18      	1185  	1.621    
18      	370   	1.597    
18      	1105  	1.597    
18      	1062  	1.596    
18      	1171  	1.592    
18      	161   	1.591    
18      	969   	1.591    
18      	1391  	1.587    
18      	262   	1.576    
18      	372   	1.575    
18      	30    	1.572    
18      	330   	1.572    
18      	544   	1.572    
18      	552   	1.572    
18      	609   	1.572    
18      	1302  	1.572    
18      	1356  	1.571    
18      	1378  	1.57     
18      	101   	1.569    
18      	369   	1.567    
18      	336   	1.562    
18      	440   	1.562    
18      	499   	1.562    
18      	530   	1.562    
18      	639   	1.562    
18      	983   	1.562    
18      	1217  	1.562    
18      	202   	1.541    
18      	251   	1.541    
18      	317   	1.541    
18      	728   	1.541    
18      	829   	1.541    
18      	878   	1.541    
18      	1211  	1.541    
18      	1298  	1.541    
18      	1392  	1.541    
18      	283   	1.539    
18      	997   	1.539    
18      	222   	1.528    
18      	564   	1.526    
18      	657   	1.526    
18      	710   	1.526    
18      	943   	1.526    
18      	1137  	1.509    
18      	1135  	1.492    
18      	689   	1.482    
18      	282   	1.477    
18      	294   	1.47     
18      	1390  	1.47     
18      	989   	1.464    
18      	37    	1.455    
18      	186   	1.444    
18      	212   	1.444    
18      	632   	1.443    
18      	338   	1.411    
18      	307   	1.402    
18      	1066  	1.398    
18      	229   	1.375    
18      	1334  	1.346    
18      	511   	1.345    
18      	772   	1.343    
18      	1274  	1.33     
18      	464   	1.312    
18      	94    	1.303    
18      	1285  	1.3      
18      	14    	1.288    
18      	185   	1.288    
18      	403   	1.288    
18      	1039  	1.284    
18      	427   	1.278    
18      	569   	1.278    
18      	830   	1.278    
18      	287   	1.277    
18      	610   	1.277    
18      	806   	1.277    
18      	556   	1.274    
18      	979   	1.274    
18      	35    	1.273    
18      	605   	1.271    
18      	456   	1.265    
18      	1341  	1.26     
18      	994   	1.258    
18      	117   	1.255    
18      	930   	1.255    
18      	876   	1.254    
18      	991   	1.249    
18      	1337  	1.249    
18      	798   	1.246    
18      	810   	1.246    
18      	85    	1.245    
18      	1107  	1.241    
18      	536   	1.234    
18      	8     	1.23     
18      	34    	1.23     
18      	127   	1.23     
18      	182   	1.23     
18      	254   	1.23     
18      	265   	1.23     
18      	476   	1.23     
18      	616   	1.23     
18      	622   	1.23     
18      	640   	1.23     
18      	651   	1.23     
18      	701   	1.23     
18      	906   	1.23     
18      	1015  	1.23     
18      	1057  	1.23     
18      	1061  	1.23     
18      	1174  	1.23     
18      	1294  	1.23     
18      	1331  	1.23     
18      	1359  	1.23     
18      	216   	1.228    
18      	84    	1.216    
18      	289   	1.216    
18      	576   	1.216    
18      	1151  	1.216    
18      	1002  	1.21     
18      	1157  	1.196    
18      	666   	1.193    
18      	601   	1.188    
18      	447   	1.186    
18      	1261  	1.184    
18      	430   	1.183    
18      	816   	1.183    
18      	917   	1.183    
18      	206   	1.178    
18      	1250  	1.172    
18      	923   	1.171    
18      	247   	1.167    
18      	811   	1.167    
18      	204   	1.161    
18      	293   	1.161    
18      	505   	1.161    
18      	1110  	1.161    
18      	1127  	1.161    
18      	1167  	1.161    
18      	1228  	1.161    
18      	1324  	1.161    
18      	1216  	1.159    
18      	679   	1.153    
18      	1106  	1.147    
18      	257   	1.143    
18      	635   	1.143    
18      	211   	1.141    
18      	411   	1.141    
18      	574   	1.141    
18      	89    	1.133    
18      	996   	1.132    
18      	836   	1.131    
18      	675   	1.13     
18      	115   	1.126    
18      	187   	1.126    
18      	467   	1.126    
18      	665   	1.126    
18      	781   	1.126    
18      	1080  	1.125    
18      	573   	1.115    
18      	1092  	1.115    
18      	1234  	1.115    
18      	674   	1.111    
18      	1237  	1.099    
18      	788   	1.092    
18      	872   	1.092    
18      	1239  	1.089    
18      	565   	1.087    
18      	266   	1.084    
18      	1197  	1.084    
18      	1161  	1.081    
18      	746   	1.079    
18      	785   	1.079    
18      	235   	1.077    
18      	767   	1.077    
18      	508   	1.07     
18      	1195  	1.07     
18      	1255  	1.069    
18      	566   	1.068    
18      	183   	1.066    
18      	473   	1.066    
18      	655   	1.061    
18      	736   	1.056    
18      	220   	1.049    
18      	252   	1.049    
18      	345   	1.049    
18      	465   	1.049    
18      	496   	1.049    
18      	690   	1.049    
18      	1076  	1.049    
18      	1155  	1.049    
18      	1238  	1.049    
18      	213   	1.042    
18      	64    	1.038    
18      	344   	1.035    
18      	928   	1.024    
18      	1019  	1.024    
18      	43    	1.013    
18      	295   	1.013    
18      	501   	1.013    
18      	670   	1.013    
18      	1153  	1.013    
18      	1268  	1.013    
18      	1247  	0.986    
18      	199   	0.984    
18      	428   	0.984    
18      	936   	0.984    
18      	29    	0.979    
18      	887   	0.979    
18      	962   	0.979    
18      	203   	0.954    
18      	580   	0.954    
18      	1199  	0.954    
18      	44    	0.943    
18      	599   	0.943    
18      	1225  	0.938    
18      	1382  	0.925    
18      	346   	0.924    
18      	20    	0.92     
18      	332   	0.92     
18      	1004  	0.917    
18      	63    	0.916    
18      	624   	0.916    
18      	1136  	0.916    
18      	766   	0.914    
18      	966   	0.914    
18      	967   	0.914    
18      	986   	0.914    
18      	131   	0.907    
18      	497   	0.907    
18      	542   	0.907    
18      	549   	0.907    
18      	554   	0.907    
18      	644   	0.907    
18      	650   	0.907    
18      	678   	0.907    
18      	915   	0.907    
18      	918   	0.907    
18      	937   	0.907    
18      	981   	0.907    
18      	1208  	0.907    
18      	1253  	0.907    
18      	1306  	0.907    
18      	1374  	0.907    
18      	36    	0.892    
18      	134   	0.892    
18      	856   	0.892    
18      	921   	0.892    
18      	891   	0.891    
18      	1156  	0.888    
18      	162   	0.887    
18      	275   	0.887    
18      	944   	0.887    
18      	1095  	0.887    
18      	1244  	0.887    
18      	1291  	0.887    
18      	1320  	0.887    
18      	431   	0.881    
18      	857   	0.881    
18      	976   	0.868    
18      	110   	0.866    
18      	296   	0.866    
18      	518   	0.866    
18      	663   	0.866    
18      	954   	0.866    
18      	1097  	0.866    
18      	160   	0.86     
18      	432   	0.851    
18      	971   	0.847    
18      	77    	0.846    
18      	297   	0.846    
18      	334   	0.846    
18      	413   	0.846    
18      	625   	0.846    
18      	827   	0.846    
18      	858   	0.846    
18      	984   	0.846    
18      	1118  	0.846    
18      	1264  	0.846    
18      	147   	0.828    
18      	1258  	0.828    
18      	1373  	0.819    
18      	1271  	0.805    
18      	519   	0.803    
18      	523   	0.803    
18      	595   	0.803    
18      	846   	0.801    
18      	39    	0.796    
18      	138   	0.796    
18      	176   	0.796    
18      	680   	0.796    
18      	1125  	0.796    
18      	1230  	0.793    
18      	49    	0.792    
18      	140   	0.789    
18      	720   	0.789    
18      	955   	0.789    
18      	1070  	0.789    
18      	1198  	0.789    
18      	1227  	0.789    
18      	318   	0.785    
18      	531   	0.785    
18      	1328  	0.785    
18      	11    	0.784    
18      	121   	0.784    
18      	245   	0.784    
18      	304   	0.784    
18      	409   	0.784    
18      	558   	0.784    
18      	1082  	0.784    
18      	1187  	0.784    
18      	692   	0.783    
18      	545   	0.782    
18      	904   	0.779    
18      	9     	0.778    
18      	82    	0.778    
18      	163   	0.778    
18      	315   	0.778    
18      	371   	0.778    
18      	715   	0.778    
18      	782   	0.778    
18      	786   	0.778    
18      	1094  	0.778    
18      	1162  	0.778    
18      	1164  	0.778    
18      	1181  	0.778    
18      	1265  	0.778    
18      	1284  	0.778    
18      	1344  	0.778    
18      	1345  	0.778    
18      	1354  	0.778    
18      	79    	0.776    
18      	168   	0.776    
18      	347   	0.776    
18      	364   	0.776    
18      	495   	0.776    
18      	588   	0.776    
18      	743   	0.776    
18      	961   	0.776    
18      	1045  	0.776    
18      	1222  	0.776    
18      	1281  	0.776    
18      	1364  	0.776    
18      	671   	0.767    
18      	794   	0.767    
18      	16    	0.759    
18      	38    	0.759    
18      	53    	0.759    
18      	74    	0.759    
18      	112   	0.759    
18      	191   	0.759    
18      	227   	0.759    
18      	328   	0.759    
18      	356   	0.759    
18      	452   	0.759    
18      	514   	0.759    
18      	529   	0.759    
18      	540   	0.759    
18      	557   	0.759    
18      	563   	0.759    
18      	612   	0.759    
18      	661   	0.759    
18      	729   	0.759    
18      	847   	0.759    
18      	964   	0.759    
18      	974   	0.759    
18      	1008  	0.759    
18      	1046  	0.759    
18      	1047  	0.759    
18      	1081  	0.759    
18      	1111  	0.759    
18      	1172  	0.759    
18      	80    	0.754    
18      	194   	0.754    
18      	1175  	0.754    
18      	250   	0.746    
18      	335   	0.746    
18      	637   	0.746    
18      	652   	0.746    
18      	1090  	0.746    
18      	93    	0.732    
18      	272   	0.732    
18      	349   	0.732    
18      	442   	0.732    
18      	685   	0.732    
18      	721   	0.732    
18      	747   	0.732    
18      	760   	0.732    
18      	950   	0.732    
18      	696   	0.722    
18      	352   	0.719    
18      	415   	0.719    
18      	458   	0.719    
18      	562   	0.719    
18      	681   	0.719    
18      	1246  	0.719    
18      	62    	0.709    
18      	1386  	0.709    
18      	310   	0.698    
18      	54    	0.69     
18      	126   	0.69     
18      	209   	0.69     
18      	513   	0.69     
18      	687   	0.69     
18      	773   	0.69     
18      	934   	0.69     
18      	1366  	0.69     
18      	2     	0.686    
18      	78    	0.686    
18      	99    	0.686    
18      	100   	0.686    
18      	158   	0.686    
18      	171   	0.686    
18      	181   	0.686    
18      	207   	0.686    
18      	256   	0.686    
18      	271   	0.686    
18      	446   	0.686    
18      	455   	0.686    
18      	493   	0.686    
18      	555   	0.686    
18      	559   	0.686    
18      	577   	0.686    
18      	813   	0.686    
18      	823   	0.686    
18      	845   	0.686    
18      	863   	0.686    
18      	866   	0.686    
18      	912   	0.686    
18      	932   	0.686    
18      	935   	0.686    
18      	978   	0.686    
18      	1049  	0.686    
18      	1122  	0.686    
18      	1160  	0.686    
18      	1196  	0.686    
18      	1269  	0.686    
18      	1279  	0.686    
18      	1296  	0.686    
18      	1297  	0.686    
18      	1314  	0.686    
18      	1338  	0.686    
18      	1377  	0.686    
18      	1394  	0.686    
18      	59    	0.678    
18      	470   	0.678    
18      	733   	0.678    
18      	800   	0.678    
18      	894   	0.678    
18      	952   	0.678    
18      	1200  	0.678    
18      	1233  	0.678    
18      	155   	0.654    
18      	226   	0.654    
18      	321   	0.654    
18      	379   	0.654    
18      	383   	0.654    
18      	416   	0.654    
18      	535   	0.654    
18      	631   	0.654    
18      	654   	0.654    
18      	757   	0.654    
18      	770   	0.654    
18      	783   	0.654    
18      	900   	0.654    
18      	903   	0.654    
18      	905   	0.654    
18      	985   	0.654    
18      	1056  	0.654    
18      	1091  	0.654    
18      	1182  	0.654    
18      	1191  	0.654    
18      	1235  	0.654    
18      	1267  	0.654    
18      	1276  	0.654    
18      	1283  	0.654    
18      	1280  	0.649    
18      	459   	0.637    
18      	683   	0.637    
18      	977   	0.622    
18      	243   	0.604    
18      	512   	0.604    
18      	581   	0.604    
18      	1385  	0.604    
18      	13    	0.602    
18      	24    	0.602    
18      	41    	0.602    
18      	42    	0.602    
18      	47    	0.602    
18      	52    	0.602    
18      	87    	0.602    
18      	103   	0.602    
18      	105   	0.602    
18      	119   	0.602    
18      	137   	0.602    
18      	156   	0.602    
18      	167   	0.602    
18      	170   	0.602    
18      	184   	0.602    
18      	228   	0.602    
18      	261   	0.602    
18      	286   	0.602    
18      	300   	0.602    
18      	323   	0.602    
18      	339   	0.602    
18      	359   	0.602    
18      	377   	0.602    
18      	397   	0.602    
18      	401   	0.602    
18      	418   	0.602    
18      	438   	0.602    
18      	453   	0.602    
18      	462   	0.602    
18      	503   	0.602    
18      	504   	0.602    
18      	517   	0.602    
18      	537   	0.602    
18      	547   	0.602    
18      	575   	0.602    
18      	585   	0.602    
18      	600   	0.602    
18      	606   	0.602    
18      	634   	0.602    
18      	645   	0.602    
18      	649   	0.602    
18      	658   	0.602    
18      	718   	0.602    
18      	719   	0.602    
18      	725   	0.602    
18      	739   	0.602    
18      	740   	0.602    
18      	764   	0.602    
18      	820   	0.602    
18      	825   	0.602    
18      	844   	0.602    
18      	867   	0.602    
18      	869   	0.602    
18      	881   	0.602    
18      	886   	0.602    
18      	911   	0.602    
18      	916   	0.602    
18      	951   	0.602    
18      	959   	0.602    
18      	965   	0.602    
18      	1016  	0.602    
18      	1028  	0.602    
18      	1029  	0.602    
18      	1065  	0.602    
18      	1069  	0.602    
18      	1078  	0.602    
18      	1083  	0.602    
18      	1098  	0.602    
18      	1140  	0.602    
18      	1146  	0.602    
18      	1158  	0.602    
18      	1159  	0.602    
18      	1177  	0.602    
18      	1194  	0.602    
18      	1202  	0.602    
18      	1220  	0.602    
18      	1240  	0.602    
18      	1241  	0.602    
18      	1245  	0.602    
18      	1290  	0.602    
18      	1305  	0.602    
18      	1317  	0.602    
18      	1318  	0.602    
18      	1369  	0.602    
18      	1372  	0.602    
18      	1380  	0.602    
18      	1384  	0.602    
18      	1396  	0.602    
18      	1397  	0.602    
18      	95    	0.58     
18      	249   	0.58     
18      	628   	0.58     
18      	705   	0.58     
18      	1072  	0.58     
18      	90    	0.544    
18      	91    	0.544    
18      	151   	0.544    
18      	219   	0.544    
18      	260   	0.544    
18      	278   	0.544    
18      	351   	0.544    
18      	386   	0.544    
18      	538   	0.544    
18      	561   	0.544    
18      	659   	0.544    
18      	677   	0.544    
18      	699   	0.544    
18      	796   	0.544    
18      	990   	0.544    
18      	1266  	0.544    
18      	1325  	0.544    
18      	1383  	0.544    
18      	1398  	0.544    
18      	4     	0.477    
18      	31    	0.477    
18      	65    	0.477    
18      	108   	0.477    
18      	132   	0.477    
18      	144   	0.477    
18      	157   	0.477    
18      	224   	0.477    
18      	246   	0.477    
18      	253   	0.477    
18      	288   	0.477    
18      	314   	0.477    
18      	362   	0.477    
18      	381   	0.477    
18      	407   	0.477    
18      	417   	0.477    
18      	449   	0.477    
18      	457   	0.477    
18      	475   	0.477    
18      	477   	0.477    
18      	478   	0.477    
18      	500   	0.477    
18      	546   	0.477    
18      	579   	0.477    
18      	582   	0.477    
18      	604   	0.477    
18      	611   	0.477    
18      	641   	0.477    
18      	642   	0.477    
18      	646   	0.477    
18      	647   	0.477    
18      	682   	0.477    
18      	703   	0.477    
18      	707   	0.477    
18      	735   	0.477    
18      	762   	0.477    
18      	769   	0.477    
18      	784   	0.477    
18      	787   	0.477    
18      	789   	0.477    
18      	842   	0.477    
18      	850   	0.477    
18      	860   	0.477    
18      	920   	0.477    
18      	982   	0.477    
18      	1032  	0.477    
18      	1038  	0.477    
18      	1059  	0.477    
18      	1178  	0.477    
18      	1190  	0.477    
18      	1289  	0.477    
18      	1327  	0.477    
18      	1329  	0.477    
18      	1368  	0.477    
18      	1399  	0.477    
18      	1166  	0.415    
18      	76    	0.409    
18      	839   	0.409    
18      	1371  	0.402    
18      	276   	0.392    
18      	948   	0.392    
18      	970   	0.392    
18      	1119  	0.392    
18      	114   	0.381    
